Symbol,Date,Close,Volume
GOLD,2022-02-23,66494.0222,1761339
GOLD,2022-02-24,66648.2859,3208416
GOLD,2022-02-25,66426.6433,2143811
GOLD,2022-02-28,66345.4601,2239954
GOLD,2022-03-01,66299.3072,1826479
GOLD,2022-03-02,66261.3391,3203542
GOLD,2022-03-03,65921.7433,754386
GOLD,2022-03-04,66041.9611,1505564
GOLD,2022-03-07,66279.4878,2518387
GOLD,2022-03-08,65969.0665,573276
GOLD,2022-03-09,65933.2173,3049213
GOLD,2022-03-10,65837.36,2389296
GOLD,2022-03-11,66020.0485,1983131
GOLD,2022-03-14,66163.3385,516634
GOLD,2022-03-15,66420.067,819761
GOLD,2022-03-16,66085.8301,3373898
GOLD,2022-03-17,65628.7016,1247594
GOLD,2022-03-18,65574.6536,2904249
GOLD,2022-03-21,66043.3759,2286356
GOLD,2022-03-22,66419.8839,2337956
GOLD,2022-03-23,66413.3218,2991707
GOLD,2022-03-24,66797.699,2730966
GOLD,2022-03-25,66545.0303,1241719
GOLD,2022-03-28,66799.0152,2063899
GOLD,2022-03-29,66561.778,732450
GOLD,2022-03-30,66322.5055,1459128
GOLD,2022-03-31,65951.4405,1193784
GOLD,2022-04-01,66144.4024,692686
GOLD,2022-04-04,66175.4042,1747322
GOLD,2022-04-05,66084.8553,3214515
GOLD,2022-04-06,66267.4065,3070196
GOLD,2022-04-07,66137.2074,517688
GOLD,2022-04-08,66377.3951,3060343
GOLD,2022-04-11,66285.4525,2742547
GOLD,2022-04-12,66376.815,1161616
GOLD,2022-04-13,66301.6148,587074
GOLD,2022-04-14,66468.4733,1712950
GOLD,2022-04-15,66424.6296,882883
GOLD,2022-04-18,65941.9901,1682060
GOLD,2022-04-19,65462.9916,2428248
GOLD,2022-04-20,65414.2221,650853
GOLD,2022-04-21,65120.1483,1480537
GOLD,2022-04-22,64990.9775,2756029
GOLD,2022-04-25,64738.3968,745718
GOLD,2022-04-26,64765.6398,3499723
GOLD,2022-04-27,64900.462,2843699
GOLD,2022-04-28,65136.8962,3348835
GOLD,2022-04-29,64657.178,957147
GOLD,2022-05-02,64810.507,2191908
GOLD,2022-05-03,64993.3702,2800694
GOLD,2022-05-04,65086.8465,2743776
GOLD,2022-05-05,65387.4858,3394162
GOLD,2022-05-06,64911.1188,1435871
GOLD,2022-05-09,65346.1611,1689963
GOLD,2022-05-10,64919.4166,2571843
GOLD,2022-05-11,64520.6848,2817442
GOLD,2022-05-12,64606.8654,863165
GOLD,2022-05-13,64869.7547,1541611
GOLD,2022-05-16,64732.7559,2017882
GOLD,2022-05-17,65061.1559,2966992
GOLD,2022-05-18,65499.7555,2406755
GOLD,2022-05-19,65692.2698,1806461
GOLD,2022-05-20,66139.7417,1310247
GOLD,2022-05-23,66166.3382,1950492
GOLD,2022-05-24,66384.3512,1305186
GOLD,2022-05-25,66702.3652,759988
GOLD,2022-05-26,66434.7208,1894125
GOLD,2022-05-27,66302.8061,586099
GOLD,2022-05-30,65975.0798,1136359
GOLD,2022-05-31,65805.8283,3140959
GOLD,2022-06-01,65573.7679,530453
GOLD,2022-06-02,65154.9958,2660223
GOLD,2022-06-03,65396.1997,2571828
GOLD,2022-06-06,65376.0479,2878798
GOLD,2022-06-07,65091.8894,2575361
GOLD,2022-06-08,65160.4224,1919781
GOLD,2022-06-09,65076.5015,2737806
GOLD,2022-06-10,65263.4243,1312749
GOLD,2022-06-13,64880.9395,1077752
GOLD,2022-06-14,64904.7826,2786568
GOLD,2022-06-15,64617.5985,1952595
GOLD,2022-06-16,65068.5412,2073910
GOLD,2022-06-17,64667.5513,1082352
GOLD,2022-06-20,64345.5815,542445
GOLD,2022-06-21,64116.7815,3422884
GOLD,2022-06-22,64295.7181,878838
GOLD,2022-06-23,64275.9608,3118159
GOLD,2022-06-24,64235.4981,1821406
GOLD,2022-06-27,63792.2848,3323190
GOLD,2022-06-28,64089.6376,1702122
GOLD,2022-06-29,64203.1543,660827
GOLD,2022-06-30,64252.7271,1411506
GOLD,2022-07-01,63874.0411,2793330
GOLD,2022-07-04,64141.7144,1177061
GOLD,2022-07-05,64083.1689,1828163
GOLD,2022-07-06,64543.2861,1416140
GOLD,2022-07-07,64638.4225,2720267
GOLD,2022-07-08,64344.0818,1133075
GOLD,2022-07-11,64002.1179,1021440
GOLD,2022-07-12,63513.7604,1851511
GOLD,2022-07-13,63304.0647,1194428
GOLD,2022-07-14,63486.0224,1862093
GOLD,2022-07-15,63878.8863,2863484
GOLD,2022-07-18,64022.4399,3301005
GOLD,2022-07-19,64054.3209,2442904
GOLD,2022-07-20,64357.2337,714229
GOLD,2022-07-21,64160.5392,2746873
GOLD,2022-07-22,63946.1589,873060
GOLD,2022-07-25,64126.8411,3328028
GOLD,2022-07-26,64109.9411,741325
GOLD,2022-07-27,64033.6478,1466964
GOLD,2022-07-28,63630.1996,3385733
GOLD,2022-07-29,63691.1266,3352358
GOLD,2022-08-01,63844.8613,1308533
GOLD,2022-08-02,64079.3995,1911502
GOLD,2022-08-03,64468.4014,1044467
GOLD,2022-08-04,64587.7518,1975177
GOLD,2022-08-05,64429.4438,1499925
GOLD,2022-08-08,64764.1887,1489410
GOLD,2022-08-09,64547.4099,3335580
GOLD,2022-08-10,64584.9107,1864477
GOLD,2022-08-11,64402.6933,3410554
GOLD,2022-08-12,64405.8152,3464357
GOLD,2022-08-15,64435.9851,1739742
GOLD,2022-08-16,64291.405,2769329
GOLD,2022-08-17,64531.1727,1110674
GOLD,2022-08-18,64934.1455,1814348
GOLD,2022-08-19,64554.3406,3419440
GOLD,2022-08-22,64290.8939,975134
GOLD,2022-08-23,64330.3236,779627
GOLD,2022-08-24,64717.816,1884343
GOLD,2022-08-25,65029.2173,1995126
GOLD,2022-08-26,65026.7859,1320274
GOLD,2022-08-29,65484.1324,1231192
GOLD,2022-08-30,65358.6203,3265604
GOLD,2022-08-31,65719.3623,3092080
GOLD,2022-09-01,65994.0445,1744827
GOLD,2022-09-02,65990.4542,2961648
GOLD,2022-09-05,65779.804,2260813
GOLD,2022-09-06,65758.3687,945786
GOLD,2022-09-07,65594.393,2155752
GOLD,2022-09-08,65539.2741,1465332
GOLD,2022-09-09,65722.2602,2215392
GOLD,2022-09-12,65982.6977,630941
GOLD,2022-09-13,66174.572,2934226
GOLD,2022-09-14,66325.7719,2962242
GOLD,2022-09-15,66309.8179,611058
GOLD,2022-09-16,66388.2119,3109100
GOLD,2022-09-19,66317.4503,2077853
GOLD,2022-09-20,66527.4238,1729935
GOLD,2022-09-21,66171.1661,1908471
GOLD,2022-09-22,65999.6471,2578113
GOLD,2022-09-23,66336.6419,3057024
GOLD,2022-09-26,66205.937,1449983
GOLD,2022-09-27,66452.26,3117149
GOLD,2022-09-28,66010.7407,2393483
GOLD,2022-09-29,66492.0197,2740299
GOLD,2022-09-30,66080.18,2401243
GOLD,2022-10-03,66013.0894,2582003
GOLD,2022-10-04,65552.2781,2888430
GOLD,2022-10-05,65418.0367,936709
GOLD,2022-10-06,65471.5782,2877558
GOLD,2022-10-07,65046.9333,3112518
GOLD,2022-10-10,64782.9714,3238487
GOLD,2022-10-11,64734.1755,1261932
GOLD,2022-10-12,64246.7591,2913899
GOLD,2022-10-13,64406.9708,973926
GOLD,2022-10-14,64246.7917,2262715
GOLD,2022-10-17,64162.896,1250294
GOLD,2022-10-18,63862.4716,1654079
GOLD,2022-10-19,63599.8446,2215768
GOLD,2022-10-20,64059.0299,1385692
GOLD,2022-10-21,64200.1505,1323441
GOLD,2022-10-24,64368.1317,2734006
GOLD,2022-10-25,64459.8967,1990181
GOLD,2022-10-26,64242.1798,2896580
GOLD,2022-10-27,64088.9201,2409853
GOLD,2022-10-28,64248.8859,2662785
GOLD,2022-10-31,64564.0002,2384744
GOLD,2022-11-01,64694.7191,1426798
GOLD,2022-11-02,64760.9107,2697079
GOLD,2022-11-03,64550.8385,2742442
GOLD,2022-11-04,64183.6687,2118223
GOLD,2022-11-07,64202.4306,3240460
GOLD,2022-11-08,63957.4394,2974069
GOLD,2022-11-09,64240.5699,2739678
GOLD,2022-11-10,63858.7931,3388679
GOLD,2022-11-11,64294.7593,3080421
GOLD,2022-11-14,64746.6656,3401809
GOLD,2022-11-15,64605.269,2872045
GOLD,2022-11-16,64629.6973,1864358
GOLD,2022-11-17,64785.7549,2253680
GOLD,2022-11-18,65202.5806,825038
GOLD,2022-11-21,64726.9213,3152704
GOLD,2022-11-22,65119.0609,1164101
GOLD,2022-11-23,65424.2975,3228162
GOLD,2022-11-24,65323.1495,919331
GOLD,2022-11-25,65120.3211,1977873
GOLD,2022-11-28,65487.4968,906992
GOLD,2022-11-29,65643.804,2729420
GOLD,2022-11-30,65552.9813,2726807
GOLD,2022-12-01,65458.113,797064
GOLD,2022-12-02,65356.736,3354564
GOLD,2022-12-05,65218.6686,1830149
GOLD,2022-12-06,65555.2807,798063
GOLD,2022-12-07,65587.8301,3433527
GOLD,2022-12-08,65476.4374,1069425
GOLD,2022-12-09,65807.0953,1864152
GOLD,2022-12-12,65935.7546,2291437
GOLD,2022-12-13,66208.1649,1230706
GOLD,2022-12-14,66261.0123,705830
GOLD,2022-12-15,65958.6561,1147854
GOLD,2022-12-16,65777.7925,942662
GOLD,2022-12-19,65276.0437,3075218
GOLD,2022-12-20,64902.6264,1251962
GOLD,2022-12-21,65048.3585,577340
GOLD,2022-12-22,65320.2152,1213794
GOLD,2022-12-23,64989.9055,657197
GOLD,2022-12-26,65004.2561,2736995
GOLD,2022-12-27,65264.2593,2039713
GOLD,2022-12-28,65256.8917,3336246
GOLD,2022-12-29,65523.0051,3100942
GOLD,2022-12-30,65470.5978,3392078
GOLD,2023-01-02,65438.7961,1704851
GOLD,2023-01-03,65418.0888,3229102
GOLD,2023-01-04,64995.5788,2324892
GOLD,2023-01-05,64765.1546,2399230
GOLD,2023-01-06,64584.2858,3483883
GOLD,2023-01-09,64528.4373,2316280
GOLD,2023-01-10,64712.7448,3058378
GOLD,2023-01-11,64962.7931,2662519
GOLD,2023-01-12,64904.512,1185480
GOLD,2023-01-13,64848.1758,1747968
GOLD,2023-01-16,64765.8829,2495323
GOLD,2023-01-17,64417.3851,3268955
GOLD,2023-01-18,64726.9821,779690
GOLD,2023-01-19,64947.7964,2935307
GOLD,2023-01-20,65020.9605,2184759
GOLD,2023-01-23,64641.4332,1560794
GOLD,2023-01-24,64873.0948,3104276
GOLD,2023-01-25,65317.833,2301230
GOLD,2023-01-26,65383.0404,1138216
GOLD,2023-01-27,65101.4489,824655
GOLD,2023-01-30,64961.0216,2787816
GOLD,2023-01-31,65249.309,3035465
GOLD,2023-02-01,65549.843,2340719
GOLD,2023-02-02,65072.859,3287252
GOLD,2023-02-03,64834.7735,1041248
GOLD,2023-02-06,64637.9546,1519473
GOLD,2023-02-07,64721.3833,1702353
GOLD,2023-02-08,64869.8198,591971
GOLD,2023-02-09,64611.825,1759497
GOLD,2023-02-10,64505.0014,2664787
GOLD,2023-02-13,64589.4896,754871
GOLD,2023-02-14,64276.6852,2353514
GOLD,2023-02-15,64075.977,2485816
GOLD,2023-02-16,64039.2328,1319500
GOLD,2023-02-17,63687.2189,1789740
GOLD,2023-02-20,63876.5727,1959898
GOLD,2023-02-21,63459.9155,1685790
GOLD,2023-02-22,63010.0606,1404258
GOLD,2023-02-23,62685.8368,1266558
GOLD,2023-02-24,62241.5095,2741042
GOLD,2023-02-27,62148.0851,2611013
GOLD,2023-02-28,62477.234,2918600
GOLD,2023-03-01,62834.7509,626906
GOLD,2023-03-02,63250.2977,3086330
GOLD,2023-03-03,63338.6511,2628496
GOLD,2023-03-06,62991.7764,562569
GOLD,2023-03-07,63295.1273,2354375
GOLD,2023-03-08,63712.3964,764389
GOLD,2023-03-09,63485.9394,2266613
GOLD,2023-03-10,63405.464,1430823
GOLD,2023-03-13,63265.4597,1004398
GOLD,2023-03-14,62917.8976,2029856
GOLD,2023-03-15,62794.3595,2682137
GOLD,2023-03-16,63109.6779,1208806
GOLD,2023-03-17,62841.7753,2307196
GOLD,2023-03-20,63006.9565,1031438
GOLD,2023-03-21,63020.0396,2763337
GOLD,2023-03-22,62990.3867,3272462
GOLD,2023-03-23,63136.8623,2373565
GOLD,2023-03-24,63276.0255,952872
GOLD,2023-03-27,63239.8956,1408461
GOLD,2023-03-28,62837.5933,2022010
GOLD,2023-03-29,62810.862,670670
GOLD,2023-03-30,62430.6588,3092750
GOLD,2023-03-31,62556.8321,2021203
GOLD,2023-04-03,62626.31,2875453
GOLD,2023-04-04,62597.6206,2929447
GOLD,2023-04-05,62448.5626,1926887
GOLD,2023-04-06,62056.6352,810505
GOLD,2023-04-07,61929.2613,2642946
GOLD,2023-04-10,61643.4127,1243231
GOLD,2023-04-11,61605.6387,2068244
GOLD,2023-04-12,61506.3717,1348680
GOLD,2023-04-13,61375.4491,2293657
GOLD,2023-04-14,61529.2234,697735
GOLD,2023-04-17,61712.0625,1352440
GOLD,2023-04-18,61875.2509,3219028
GOLD,2023-04-19,61738.8977,2248218
GOLD,2023-04-20,61618.0871,3403089
GOLD,2023-04-21,61536.4591,2285123
GOLD,2023-04-24,61378.9023,1630037
GOLD,2023-04-25,61685.4078,2510349
GOLD,2023-04-26,61924.5936,2556243
GOLD,2023-04-27,62078.5544,1770219
GOLD,2023-04-28,61968.9768,1040788
GOLD,2023-05-01,62403.436,1958812
GOLD,2023-05-02,62082.643,731495
GOLD,2023-05-03,61729.5791,2812624
GOLD,2023-05-04,62103.1124,613242
GOLD,2023-05-05,62369.566,893147
GOLD,2023-05-08,62072.0382,2994035
GOLD,2023-05-09,62378.1493,996617
GOLD,2023-05-10,62313.1992,2529088
GOLD,2023-05-11,62279.4797,1354783
GOLD,2023-05-12,62250.1965,2102033
GOLD,2023-05-15,62556.7942,1907046
GOLD,2023-05-16,62451.2924,3341390
GOLD,2023-05-17,62433.8741,1345315
GOLD,2023-05-18,62478.064,3398804
GOLD,2023-05-19,62778.8821,915195
GOLD,2023-05-22,62930.4037,3122350
GOLD,2023-05-23,62573.8863,3037676
GOLD,2023-05-24,62390.6597,2789350
GOLD,2023-05-25,62788.4303,942045
GOLD,2023-05-26,63227.4526,1166114
GOLD,2023-05-29,63103.5057,580010
GOLD,2023-05-30,63124.0772,1207334
GOLD,2023-05-31,63024.3147,584562
GOLD,2023-06-01,63363.6083,2449882
GOLD,2023-06-02,63037.912,1360638
GOLD,2023-06-05,63241.9638,916378
GOLD,2023-06-06,63211.9183,515753
GOLD,2023-06-07,62999.1943,3004889
GOLD,2023-06-08,63232.5693,2083314
GOLD,2023-06-09,63050.296,1403453
GOLD,2023-06-12,62993.1266,2881697
GOLD,2023-06-13,62644.0665,3215440
GOLD,2023-06-14,62208.2154,2046127
GOLD,2023-06-15,61894.0355,1787716
GOLD,2023-06-16,61671.4864,1749702
GOLD,2023-06-19,61306.3973,3423963
GOLD,2023-06-20,61348.5015,2021983
GOLD,2023-06-21,61416.486,1671361
GOLD,2023-06-22,61559.6449,3443118
GOLD,2023-06-23,61131.1604,2865560
GOLD,2023-06-26,61362.8479,2384770
GOLD,2023-06-27,61597.4807,1497555
GOLD,2023-06-28,61658.2217,2940526
GOLD,2023-06-29,61934.6373,1893868
GOLD,2023-06-30,62075.3484,2934493
GOLD,2023-07-03,62350.8851,1873038
GOLD,2023-07-04,61942.6728,1098409
GOLD,2023-07-05,62363.6634,2046150
GOLD,2023-07-06,62422.3695,1259941
GOLD,2023-07-07,62151.6088,1570922
GOLD,2023-07-10,62511.0232,1495774
GOLD,2023-07-11,62405.7657,3168459
GOLD,2023-07-12,62793.6458,1659934
GOLD,2023-07-13,62808.6496,1992570
GOLD,2023-07-14,62845.3944,2903444
GOLD,2023-07-17,62467.0523,2307359
GOLD,2023-07-18,62528.1454,1463634
GOLD,2023-07-19,62697.5766,1419487
GOLD,2023-07-20,62646.6431,2569294
GOLD,2023-07-21,62235.1309,3110111
GOLD,2023-07-24,62718.5827,1323666
GOLD,2023-07-25,63158.5194,725123
GOLD,2023-07-26,63047.7114,2903287
GOLD,2023-07-27,63494.5766,928338
GOLD,2023-07-28,63781.2908,604396
GOLD,2023-07-31,64066.6241,1598985
GOLD,2023-08-01,64150.2028,2315284
GOLD,2023-08-02,64601.0661,1616040
GOLD,2023-08-03,64691.8123,2088379
GOLD,2023-08-04,64856.0843,1248834
GOLD,2023-08-07,65104.5488,1997131
GOLD,2023-08-08,65184.0402,1285330
GOLD,2023-08-09,65150.7955,3489095
GOLD,2023-08-10,65577.0819,1973600
GOLD,2023-08-11,65943.5453,1856128
GOLD,2023-08-14,65908.7639,763372
GOLD,2023-08-15,66269.8588,1458763
GOLD,2023-08-16,65856.996,2126514
GOLD,2023-08-17,66223.5772,2635427
GOLD,2023-08-18,66379.9569,2881089
GOLD,2023-08-21,66022.589,1102941
GOLD,2023-08-22,66329.6921,578852
GOLD,2023-08-23,66218.8922,2910985
GOLD,2023-08-24,66349.6822,758646
GOLD,2023-08-25,66866.534,2656608
GOLD,2023-08-28,67156.2906,2970018
GOLD,2023-08-29,67652.0106,2427015
GOLD,2023-08-30,67854.7992,1533544
GOLD,2023-08-31,68160.1345,2419381
GOLD,2023-09-01,68657.0123,1797854
GOLD,2023-09-04,68219.4668,872483
GOLD,2023-09-05,67896.4986,1467982
GOLD,2023-09-06,67759.7711,3322712
GOLD,2023-09-07,68131.4264,1251815
GOLD,2023-09-08,68203.5443,875510
GOLD,2023-09-11,68257.9748,2007719
GOLD,2023-09-12,68730.3197,962582
GOLD,2023-09-13,68978.1187,2315416
GOLD,2023-09-14,69064.3524,2975708
GOLD,2023-09-15,68613.9021,2424361
GOLD,2023-09-18,68789.7485,2800877
GOLD,2023-09-19,68953.5203,1994114
GOLD,2023-09-20,68756.3798,3369950
GOLD,2023-09-21,69090.9629,2554972
GOLD,2023-09-22,68668.8507,679739
GOLD,2023-09-25,68672.9473,1112069
GOLD,2023-09-26,68500.2092,2655088
GOLD,2023-09-27,68891.1776,3426122
GOLD,2023-09-28,68777.7823,2184953
GOLD,2023-09-29,68763.5438,1302415
GOLD,2023-10-02,68368.0204,1370636
GOLD,2023-10-03,68506.5717,1244810
GOLD,2023-10-04,68177.15,1482307
GOLD,2023-10-05,68005.7945,2789364
GOLD,2023-10-06,68040.9374,1996279
GOLD,2023-10-09,67574.417,3335698
GOLD,2023-10-10,68067.4528,1145433
GOLD,2023-10-11,67628.6897,1984682
GOLD,2023-10-12,67805.1865,1911760
GOLD,2023-10-13,68178.3507,1792783
GOLD,2023-10-16,68431.1908,2791570
GOLD,2023-10-17,68349.3892,2210844
GOLD,2023-10-18,68424.1794,720595
GOLD,2023-10-19,68715.8,1339162
GOLD,2023-10-20,68922.0759,856433
GOLD,2023-10-23,68832.7836,2884691
GOLD,2023-10-24,69306.3613,2764895
GOLD,2023-10-25,69336.3521,2000233
GOLD,2023-10-26,68979.3694,1499122
GOLD,2023-10-27,68955.2762,2318781
GOLD,2023-10-30,68797.7395,2339204
GOLD,2023-10-31,69324.3948,2717958
GOLD,2023-11-01,69174.7576,2984868
GOLD,2023-11-02,69411.8186,1399371
GOLD,2023-11-03,69295.294,2521419
GOLD,2023-11-06,69402.8003,2890264
GOLD,2023-11-07,69619.0972,579941
GOLD,2023-11-08,70127.4524,2848711
GOLD,2023-11-09,70229.867,2664200
GOLD,2023-11-10,69903.5489,2387075
GOLD,2023-11-13,70281.9646,943327
GOLD,2023-11-14,69808.9281,3344615
GOLD,2023-11-15,69325.8469,1441077
GOLD,2023-11-16,69544.4586,1731132
GOLD,2023-11-17,70003.7097,3118453
GOLD,2023-11-20,69564.7941,914247
GOLD,2023-11-21,69402.8217,2486680
GOLD,2023-11-22,69229.4659,1019547
GOLD,2023-11-23,69086.216,1562860
GOLD,2023-11-24,69335.6005,2429927
GOLD,2023-11-27,69470.5996,1076792
GOLD,2023-11-28,69551.685,1174601
GOLD,2023-11-29,69361.121,1367012
GOLD,2023-11-30,69594.9175,1451122
GOLD,2023-12-01,70068.2601,2886216
GOLD,2023-12-04,69691.5732,2529866
GOLD,2023-12-05,70214.1414,2955132
GOLD,2023-12-06,70555.7422,1371357
GOLD,2023-12-07,70803.2524,1539090
GOLD,2023-12-08,70565.534,1937237
GOLD,2023-12-11,70627.2477,3299071
GOLD,2023-12-12,70263.8694,2347031
GOLD,2023-12-13,70013.2214,2509501
GOLD,2023-12-14,70178.8068,657473
GOLD,2023-12-15,70428.3809,801634
GOLD,2023-12-18,69926.481,2151057
GOLD,2023-12-19,69849.527,3305096
GOLD,2023-12-20,69846.5666,1098367
GOLD,2023-12-21,69679.8712,2437693
GOLD,2023-12-22,69271.3939,2222400
GOLD,2023-12-25,69523.7258,3310008
GOLD,2023-12-26,69205.4365,3146734
GOLD,2023-12-27,69661.5289,3491515
GOLD,2023-12-28,69677.3176,3309826
GOLD,2023-12-29,70143.214,3130229
GOLD,2024-01-01,69733.8497,3448981
GOLD,2024-01-02,70249.243,2129901
GOLD,2024-01-03,70715.1905,3053179
GOLD,2024-01-04,70393.1918,837940
GOLD,2024-01-05,70353.6369,1271794
GOLD,2024-01-08,70607.1659,2872302
GOLD,2024-01-09,70883.4949,1026484
GOLD,2024-01-10,71309.5055,2980969
GOLD,2024-01-11,70871.3397,2507767
GOLD,2024-01-12,70493.1381,1470805
GOLD,2024-01-15,70244.0259,1206563
GOLD,2024-01-16,70726.2435,1405837
GOLD,2024-01-17,70211.7741,2461050
GOLD,2024-01-18,69754.4311,854674
GOLD,2024-01-19,69659.2594,2007561
GOLD,2024-01-22,69875.7413,1432933
GOLD,2024-01-23,70315.7017,1385112
GOLD,2024-01-24,70023.2797,900706
GOLD,2024-01-25,70287.2949,2317216
GOLD,2024-01-26,70343.0248,1912484
GOLD,2024-01-29,70519.9928,1155234
GOLD,2024-01-30,70793.2904,3119405
GOLD,2024-01-31,70740.5911,2611298
GOLD,2024-02-01,70812.5272,685274
GOLD,2024-02-02,70822.2055,2218105
GOLD,2024-02-05,70643.4598,2061024
GOLD,2024-02-06,70335.1288,2249443
GOLD,2024-02-07,70349.8991,2926076
GOLD,2024-02-08,70367.7038,1870395
GOLD,2024-02-09,70331.8193,2920746
GOLD,2024-02-12,70225.8715,2949359
GOLD,2024-02-13,70312.1818,635869
