Symbol,Date,Close,Volume
BTC,2022-05-16,5432195.8366,2337867
BTC,2022-05-17,5364472.0014,3534007
BTC,2022-05-18,5392594.3055,3266148
BTC,2022-05-19,5374226.6773,8772812
BTC,2022-05-20,5465901.9731,4165954
BTC,2022-05-21,5438490.7145,8572127
BTC,2022-05-22,5479025.0397,5031646
BTC,2022-05-23,5424285.2904,6026165
BTC,2022-05-24,5334991.7877,4731024
BTC,2022-05-25,5344589.8173,8911844
BTC,2022-05-26,5339099.0509,1688766
BTC,2022-05-27,5423506.2507,5992999
BTC,2022-05-28,5518321.441,8161601
BTC,2022-05-29,5627269.7255,8358065
BTC,2022-05-30,5634457.1838,1327649
BTC,2022-05-31,5632644.9431,3442151
BTC,2022-06-01,5693581.8405,7162314
BTC,2022-06-02,5619859.4822,4246873
BTC,2022-06-03,5647500.9203,7842689
BTC,2022-06-04,5571233.7805,8534665
BTC,2022-06-05,5504761.5583,5163845
BTC,2022-06-06,5476332.885,1947982
BTC,2022-06-07,5562415.3898,8799248
BTC,2022-06-08,5609597.8158,7310011
BTC,2022-06-09,5503782.6018,1248219
BTC,2022-06-10,5521663.9856,2615625
BTC,2022-06-11,5469405.2708,4598759
BTC,2022-06-12,5560830.0435,2789547
BTC,2022-06-13,5520188.1471,2623326
BTC,2022-06-14,5590207.1259,1710366
BTC,2022-06-15,5487467.8516,5402262
BTC,2022-06-16,5582748.387,1224876
BTC,2022-06-17,5502973.0272,3868600
BTC,2022-06-18,5586889.8973,8252152
BTC,2022-06-19,5512347.1928,3813078
BTC,2022-06-20,5537153.0694,1344614
BTC,2022-06-21,5430775.9407,3576318
BTC,2022-06-22,5382663.0457,6747745
BTC,2022-06-23,5412409.3466,4590426
BTC,2022-06-24,5418728.9286,7692844
BTC,2022-06-25,5361159.2448,7855096
BTC,2022-06-26,5372810.012,4567697
BTC,2022-06-27,5478982.8358,5143712
BTC,2022-06-28,5504550.0953,2575961
BTC,2022-06-29,5525941.1309,3177869
BTC,2022-06-30,5507968.7964,7903106
BTC,2022-07-01,5612343.2985,6488026
BTC,2022-07-02,5565346.8517,8450279
BTC,2022-07-03,5471056.2031,7347073
BTC,2022-07-04,5460374.7029,7413721
BTC,2022-07-05,5491969.7211,3409170
BTC,2022-07-06,5589328.7561,8438659
BTC,2022-07-07,5497463.0218,4486079
BTC,2022-07-08,5440752.5574,5363271
BTC,2022-07-09,5460168.4566,8992344
BTC,2022-07-10,5566262.0443,5971471
BTC,2022-07-11,5672060.3052,5707651
BTC,2022-07-12,5595393.2008,1741326
BTC,2022-07-13,5542533.0173,3944883
BTC,2022-07-14,5515055.0981,3973499
BTC,2022-07-15,5530640.0919,7763129
BTC,2022-07-16,5467138.3779,4160929
BTC,2022-07-17,5494154.5701,3822194
BTC,2022-07-18,5582614.5411,3631759
BTC,2022-07-19,5611868.594,1282739
BTC,2022-07-20,5617617.7989,6919945
BTC,2022-07-21,5548073.5687,1489984
BTC,2022-07-22,5636790.1518,1803068
BTC,2022-07-23,5573935.0878,3283308
BTC,2022-07-24,5553521.8412,4327890
BTC,2022-07-25,5499144.896,5660309
BTC,2022-07-26,5495416.0571,2291478
BTC,2022-07-27,5565611.0714,2772662
BTC,2022-07-28,5547749.3165,2363671
BTC,2022-07-29,5492440.6844,8587767
BTC,2022-07-30,5474780.7128,5740695
BTC,2022-07-31,5496596.491,6181160
BTC,2022-08-01,5455127.4412,8959604
BTC,2022-08-02,5459356.9236,6349218
BTC,2022-08-03,5387683.3196,7364673
BTC,2022-08-04,5390314.096,7925941
BTC,2022-08-05,5389879.2733,5285661
BTC,2022-08-06,5443803.5957,3388383
BTC,2022-08-07,5501108.7625,6254652
BTC,2022-08-08,5418316.3561,8494486
BTC,2022-08-09,5511943.5633,4491117
BTC,2022-08-10,5478711.4092,4205463
BTC,2022-08-11,5537489.6876,5385019
BTC,2022-08-12,5425000.6705,7922193
BTC,2022-08-13,5372912.578,6666294
BTC,2022-08-14,5436998.0601,7692760
BTC,2022-08-15,5458052.9409,5344130
BTC,2022-08-16,5443998.2627,2094907
BTC,2022-08-17,5461217.7729,1849727
BTC,2022-08-18,5491773.7694,7676730
BTC,2022-08-19,5471071.0529,3588738
BTC,2022-08-20,5509699.9419,7931350
BTC,2022-08-21,5582587.1635,8114100
BTC,2022-08-22,5587962.3373,8457469
BTC,2022-08-23,5511775.6165,7827067
BTC,2022-08-24,5439347.8136,6982401
BTC,2022-08-25,5531375.2181,4152976
BTC,2022-08-26,5461432.0017,7162721
BTC,2022-08-27,5385289.6139,4062553
BTC,2022-08-28,5491172.7158,8935729
BTC,2022-08-29,5564386.5243,5385595
BTC,2022-08-30,5521119.5591,8623793
BTC,2022-08-31,5411904.1582,2206269
BTC,2022-09-01,5497406.6605,8999879
BTC,2022-09-02,5492229.7161,7506918
BTC,2022-09-03,5500161.5733,1949466
BTC,2022-09-04,5473152.3992,6892175
BTC,2022-09-05,5380875.0136,3072362
BTC,2022-09-06,5487666.1958,1951514
BTC,2022-09-07,5419315.5452,2965135
BTC,2022-09-08,5328601.1431,5687115
BTC,2022-09-09,5359272.0012,7814036
BTC,2022-09-10,5443244.7275,1456239
BTC,2022-09-11,5355369.8424,5801530
BTC,2022-09-12,5328887.4583,7303117
BTC,2022-09-13,5421897.7636,3256988
BTC,2022-09-14,5422881.7785,2938574
BTC,2022-09-15,5519019.9461,6852248
BTC,2022-09-16,5494981.924,3324419
BTC,2022-09-17,5573503.6446,2265104
BTC,2022-09-18,5664923.0933,2755827
BTC,2022-09-19,5747508.7593,3659663
BTC,2022-09-20,5778272.668,1793161
BTC,2022-09-21,5724707.2448,1163494
BTC,2022-09-22,5829088.3087,1580844
BTC,2022-09-23,5854998.5718,2485090
BTC,2022-09-24,5912423.1446,5041125
BTC,2022-09-25,5962985.1628,6394959
BTC,2022-09-26,5901196.0734,1358265
BTC,2022-09-27,6012524.6358,4370921
BTC,2022-09-28,6034971.1001,6338728
BTC,2022-09-29,5923821.0013,4925482
BTC,2022-09-30,5937005.3101,4718551
BTC,2022-10-01,6007693.8971,2617002
BTC,2022-10-02,5932094.8517,3845650
BTC,2022-10-03,6015535.5433,3269436
BTC,2022-10-04,6061273.7041,5833736
BTC,2022-10-05,5983200.7526,8255576
BTC,2022-10-06,6047433.0648,1936192
BTC,2022-10-07,5943458.3015,3272412
BTC,2022-10-08,6019705.6193,8650852
BTC,2022-10-09,5910042.1046,3582192
BTC,2022-10-10,5933163.6355,7831317
BTC,2022-10-11,5976748.6618,8560441
BTC,2022-10-12,5865269.7752,3738754
BTC,2022-10-13,5802993.3037,5177774
BTC,2022-10-14,5864686.2298,7941211
BTC,2022-10-15,5854726.5775,1578023
BTC,2022-10-16,5950703.6481,8572805
BTC,2022-10-17,6019111.1091,7197195
BTC,2022-10-18,6006453.0894,1047866
BTC,2022-10-19,6073213.5488,7611386
BTC,2022-10-20,6018439.609,4320572
BTC,2022-10-21,6065634.4468,4517380
BTC,2022-10-22,6147909.5053,4403943
BTC,2022-10-23,6064696.772,4338630
BTC,2022-10-24,6037717.8319,2323291
BTC,2022-10-25,6088365.1942,1348727
BTC,2022-10-26,6042194.9578,4241543
BTC,2022-10-27,5930766.1472,6858500
BTC,2022-10-28,5860684.0081,1911714
BTC,2022-10-29,5776589.9169,1385321
BTC,2022-10-30,5828305.1926,6581765
BTC,2022-10-31,5734811.5667,7140008
BTC,2022-11-01,5745086.1827,4897047
BTC,2022-11-02,5837633.8346,7650101
BTC,2022-11-03,5832675.2935,1918647
BTC,2022-11-04,5721609.2087,7800472
BTC,2022-11-05,5773382.3776,2950582
BTC,2022-11-06,5884940.3102,1405094
BTC,2022-11-07,5808348.2061,4750459
BTC,2022-11-08,5841691.5241,6638910
BTC,2022-11-09,5818211.9993,5277227
BTC,2022-11-10,5920550.2666,6448120
BTC,2022-11-11,5962044.8812,8422308
BTC,2022-11-12,5924692.7606,2910790
BTC,2022-11-13,6007509.8081,5195541
BTC,2022-11-14,5996551.5444,4562538
BTC,2022-11-15,6098504.7331,7057409
BTC,2022-11-16,6187313.4008,8253670
BTC,2022-11-17,6108346.1024,4518814
BTC,2022-11-18,6174255.9218,1566293
BTC,2022-11-19,6088175.2217,4232055
BTC,2022-11-20,6204511.4326,4845593
BTC,2022-11-21,6113184.0592,1058294
BTC,2022-11-22,6177097.8333,1877456
BTC,2022-11-23,6249733.6605,4998002
BTC,2022-11-24,6170109.0169,7154782
BTC,2022-11-25,6171902.2647,5068378
BTC,2022-11-26,6085012.4495,3837308
BTC,2022-11-27,6100807.4988,6361836
BTC,2022-11-28,6195946.6087,5518242
BTC,2022-11-29,6109805.0058,1171915
BTC,2022-11-30,6066916.6156,7185821
BTC,2022-12-01,6079464.809,8494883
BTC,2022-12-02,6173396.0734,5113361
BTC,2022-12-03,6262845.1803,4790471
BTC,2022-12-04,6192421.2171,2654932
BTC,2022-12-05,6200260.3829,4336104
BTC,2022-12-06,6112945.8546,1291721
BTC,2022-12-07,6098925.0054,8107123
BTC,2022-12-08,6012504.6903,6849553
BTC,2022-12-09,6122303.6867,3033238
BTC,2022-12-10,6051288.4854,2388979
BTC,2022-12-11,6025963.9679,4975981
BTC,2022-12-12,6089037.6117,4449015
BTC,2022-12-13,5981984.4002,2329972
BTC,2022-12-14,6074575.2688,4802783
BTC,2022-12-15,5999598.4652,1382479
BTC,2022-12-16,5935985.6059,3488318
BTC,2022-12-17,6009042.8921,4137209
BTC,2022-12-18,5953159.0671,7355901
BTC,2022-12-19,5877193.5395,8227585
BTC,2022-12-20,5846101.5702,6490101
BTC,2022-12-21,5797467.7359,3206126
BTC,2022-12-22,5765436.6342,5621467
BTC,2022-12-23,5851092.0343,1926016
BTC,2022-12-24,5844877.6223,5902068
BTC,2022-12-25,5726117.0986,3012750
BTC,2022-12-26,5828529.5138,3335235
BTC,2022-12-27,5761840.759,7133491
BTC,2022-12-28,5700200.1141,6377928
BTC,2022-12-29,5737455.0216,5132839
BTC,2022-12-30,5803035.7428,5703954
BTC,2022-12-31,5748134.0385,5668735
BTC,2023-01-01,5832557.6406,3999357
BTC,2023-01-02,5839849.164,3812020
BTC,2023-01-03,5950029.0332,2547974
BTC,2023-01-04,5963090.5287,8811150
BTC,2023-01-05,5889936.7757,4652579
BTC,2023-01-06,5833942.5032,5740109
BTC,2023-01-07,5715855.8136,4942976
BTC,2023-01-08,5810264.6664,4227127
BTC,2023-01-09,5776608.1149,2037300
BTC,2023-01-10,5764377.5888,8555584
BTC,2023-01-11,5762313.9578,6433647
BTC,2023-01-12,5772323.3889,8555325
BTC,2023-01-13,5680249.4769,5482951
BTC,2023-01-14,5705845.716,8868503
BTC,2023-01-15,5744547.2123,1582482
BTC,2023-01-16,5803486.6962,2879047
BTC,2023-01-17,5859676.5148,3443629
BTC,2023-01-18,5910596.1269,3574043
BTC,2023-01-19,6022950.7407,1634894
BTC,2023-01-20,6037833.8535,7839756
BTC,2023-01-21,6048107.5607,1577512
BTC,2023-01-22,6070677.2608,6266598
BTC,2023-01-23,6061745.5866,3342505
BTC,2023-01-24,6069629.0741,2664459
BTC,2023-01-25,5956260.3504,8477081
BTC,2023-01-26,5895194.4061,6045553
BTC,2023-01-27,5985400.8413,1227566
BTC,2023-01-28,5940291.2287,8724189
BTC,2023-01-29,5869426.69,8991509
BTC,2023-01-30,5750925.7955,8734864
BTC,2023-01-31,5729779.8629,7469450
BTC,2023-02-01,5763569.7504,1985925
BTC,2023-02-02,5771399.9232,5358513
BTC,2023-02-03,5684914.1335,6794661
BTC,2023-02-04,5590146.8319,3388566
BTC,2023-02-05,5570678.4454,6170679
BTC,2023-02-06,5468637.7137,3416144
BTC,2023-02-07,5573144.9849,5759314
BTC,2023-02-08,5659505.3177,8140192
BTC,2023-02-09,5713105.7276,1189986
BTC,2023-02-10,5811890.6078,8813945
BTC,2023-02-11,5907767.2225,4478613
BTC,2023-02-12,5927840.5791,1242704
BTC,2023-02-13,5833894.4939,1082335
BTC,2023-02-14,5742844.4374,5216883
BTC,2023-02-15,5806001.1848,6802663
BTC,2023-02-16,5801057.8441,3696070
BTC,2023-02-17,5696193.8103,3758237
BTC,2023-02-18,5783644.8465,3399124
BTC,2023-02-19,5713140.6111,8155558
BTC,2023-02-20,5681233.1608,7697597
BTC,2023-02-21,5673048.8674,2331694
BTC,2023-02-22,5666420.169,7929752
BTC,2023-02-23,5579154.3137,1785724
BTC,2023-02-24,5490667.5634,3309772
BTC,2023-02-25,5412067.9424,6363995
BTC,2023-02-26,5509175.1487,7560891
BTC,2023-02-27,5523864.4972,1436013
BTC,2023-02-28,5501569.4355,4419269
BTC,2023-03-01,5482196.8423,4640471
BTC,2023-03-02,5470935.1822,6030511
BTC,2023-03-03,5451018.6732,7641161
BTC,2023-03-04,5502487.066,5930178
BTC,2023-03-05,5504632.783,5059925
BTC,2023-03-06,5492868.1931,3175194
BTC,2023-03-07,5456578.3932,5065847
BTC,2023-03-08,5484504.6484,2705983
BTC,2023-03-09,5510883.777,7354231
BTC,2023-03-10,5584447.7223,3818496
BTC,2023-03-11,5489852.9858,4200338
BTC,2023-03-12,5459693.0077,8363291
BTC,2023-03-13,5539310.8982,3678925
BTC,2023-03-14,5512832.8429,2314577
BTC,2023-03-15,5609706.9819,8984983
BTC,2023-03-16,5645589.5715,6735624
BTC,2023-03-17,5547043.3564,5029142
BTC,2023-03-18,5576750.5997,3029021
BTC,2023-03-19,5548782.6776,2703011
BTC,2023-03-20,5483044.7819,3578951
BTC,2023-03-21,5580017.7024,6108688
BTC,2023-03-22,5524366.246,2729238
BTC,2023-03-23,5424697.5417,8510406
BTC,2023-03-24,5522018.523,5437210
BTC,2023-03-25,5472334.0659,4161887
BTC,2023-03-26,5382373.6835,3768835
BTC,2023-03-27,5402669.8425,1027008
BTC,2023-03-28,5326076.2565,4999738
BTC,2023-03-29,5250155.0759,3633795
BTC,2023-03-30,5343582.6202,6030452
BTC,2023-03-31,5317253.9301,6640511
BTC,2023-04-01,5400705.9149,5476279
BTC,2023-04-02,5457294.4677,5418662
BTC,2023-04-03,5411784.0718,7224549
BTC,2023-04-04,5332495.7696,6314792
BTC,2023-04-05,5397639.3151,5923571
BTC,2023-04-06,5371013.8282,3232602
BTC,2023-04-07,5268601.8347,3257691
BTC,2023-04-08,5359721.5145,5485184
BTC,2023-04-09,5397102.1922,7369216
BTC,2023-04-10,5482092.5821,6176084
BTC,2023-04-11,5420465.2687,4148436
BTC,2023-04-12,5357771.8516,6445330
BTC,2023-04-13,5459049.809,2183333
BTC,2023-04-14,5438516.5294,6238724
BTC,2023-04-15,5436680.0888,5553011
BTC,2023-04-16,5371584.7071,5168132
BTC,2023-04-17,5373511.4028,6253646
BTC,2023-04-18,5447008.9717,6499881
BTC,2023-04-19,5520259.6427,8922706
BTC,2023-04-20,5569687.6386,6981345
BTC,2023-04-21,5630803.7877,8885823
BTC,2023-04-22,5708583.2246,6296123
BTC,2023-04-23,5623784.8552,2955408
BTC,2023-04-24,5629460.6698,6149587
BTC,2023-04-25,5547140.6778,1899151
BTC,2023-04-26,5451131.3103,8643015
BTC,2023-04-27,5365134.0163,5624086
BTC,2023-04-28,5313618.7378,7516143
BTC,2023-04-29,5205767.2493,4032399
BTC,2023-04-30,5111602.0274,7764987
BTC,2023-05-01,5125475.6327,4409203
BTC,2023-05-02,5056920.4282,3242610
BTC,2023-05-03,4978750.3577,8970825
BTC,2023-05-04,4882158.6668,8099223
BTC,2023-05-05,4908696.0111,5417012
BTC,2023-05-06,4845745.2941,7808322
BTC,2023-05-07,4770503.2613,1964607
BTC,2023-05-08,4719549.0099,8350968
BTC,2023-05-09,4630244.7216,4505842
BTC,2023-05-10,4603538.3916,6072846
BTC,2023-05-11,4649214.141,2940020
BTC,2023-05-12,4557279.0991,4688319
BTC,2023-05-13,4482193.1202,4517898
BTC,2023-05-14,4483672.4319,7132146
BTC,2023-05-15,4567608.4466,1106896
BTC,2023-05-16,4527889.3842,6855865
BTC,2023-05-17,4465054.7334,5984977
BTC,2023-05-18,4522895.1841,3503698
BTC,2023-05-19,4447719.3441,7278347
BTC,2023-05-20,4528618.3769,8727206
BTC,2023-05-21,4563324.2695,8139139
BTC,2023-05-22,4500509.3602,5224613
BTC,2023-05-23,4437436.0259,6942529
BTC,2023-05-24,4479740.9665,5276059
BTC,2023-05-25,4558733.1397,4214267
BTC,2023-05-26,4496850.4691,1600016
