Symbol,Date,Close,Volume
SPX,2022-01-12,5315.09,550437
SPX,2022-01-13,5285.59,597664
SPX,2022-01-14,5304.89,836977
SPX,2022-01-17,5299.87,868788
SPX,2022-01-18,5278.15,2574177
SPX,2022-01-19,5278.13,1193539
SPX,2022-01-20,5237.47,1439389
SPX,2022-01-21,5203.02,532628
SPX,2022-01-24,5167.7,842301
SPX,2022-01-25,5179.74,1107240
SPX,2022-01-26,5182.34,3273220
SPX,2022-01-27,5218.63,1571781
SPX,2022-01-28,5202.68,1348852
SPX,2022-01-31,5163.53,2669693
SPX,2022-02-01,5170.35,676695
SPX,2022-02-02,5149.26,3335590
SPX,2022-02-03,5136.27,1420948
SPX,2022-02-04,5145.48,1408018
SPX,2022-02-07,5129.12,1559110
SPX,2022-02-08,5105.4,871596
SPX,2022-02-09,5108.87,1347369
SPX,2022-02-10,5096.05,3382178
SPX,2022-02-11,5089.94,1798839
SPX,2022-02-14,5101.12,2664041
SPX,2022-02-15,5108.87,806073
SPX,2022-02-16,5090.79,2890325
SPX,2022-02-17,5089.77,1812784
SPX,2022-02-18,5086.49,1272999
SPX,2022-02-21,5107.27,1659691
SPX,2022-02-22,5138.04,561771
SPX,2022-02-23,5110.63,1070652
SPX,2022-02-24,5118.24,1460018
SPX,2022-02-25,5117.32,3260263
SPX,2022-02-28,5097.81,2399139
SPX,2022-03-01,5080.88,2673156
SPX,2022-03-02,5111.34,681873
SPX,2022-03-03,5084.99,3471704
SPX,2022-03-04,5105.71,1267382
SPX,2022-03-07,5071.61,2897262
SPX,2022-03-08,5048.65,1823588
SPX,2022-03-09,5016.23,1000710
SPX,2022-03-10,5021.52,2599487
SPX,2022-03-11,5047.75,1578278
SPX,2022-03-14,5039.97,1842607
SPX,2022-03-15,5010.22,3281346
SPX,2022-03-16,5031.47,962081
SPX,2022-03-17,5017.21,1315059
SPX,2022-03-18,5028.65,1872320
SPX,2022-03-21,5067.46,2269988
SPX,2022-03-22,5103.77,3413154
SPX,2022-03-23,5131.6,2592406
SPX,2022-03-24,5158.2,3192484
SPX,2022-03-25,5147.6,2678278
SPX,2022-03-28,5145.33,2412957
SPX,2022-03-29,5179.82,2072501
SPX,2022-03-30,5176.26,2261351
SPX,2022-03-31,5164.95,2388332
SPX,2022-04-01,5166.01,751808
SPX,2022-04-04,5138.09,1945984
SPX,2022-04-05,5130.63,591123
SPX,2022-04-06,5110.38,530415
SPX,2022-04-07,5077.01,2214076
SPX,2022-04-08,5045.33,1923358
SPX,2022-04-11,5027.46,895274
SPX,2022-04-12,5044.19,2789497
SPX,2022-04-13,5034.69,3451133
SPX,2022-04-14,5059.3,2923886
SPX,2022-04-15,5082.86,1480239
SPX,2022-04-18,5103.58,2370466
SPX,2022-04-19,5118.93,3097693
SPX,2022-04-20,5111.32,3334867
SPX,2022-04-21,5098.89,2923060
SPX,2022-04-22,5094.6,2205442
SPX,2022-04-25,5122.65,2333459
SPX,2022-04-26,5093.45,1381428
SPX,2022-04-27,5118.47,2902075
SPX,2022-04-28,5138.17,2036365
SPX,2022-04-29,5128.66,2734482
SPX,2022-05-02,5110.78,549941
SPX,2022-05-03,5099.33,1937181
SPX,2022-05-04,5104.85,852202
SPX,2022-05-05,5132.49,1739916
SPX,2022-05-06,5147.14,2178436
SPX,2022-05-09,5144.87,916082
SPX,2022-05-10,5125.79,3121421
SPX,2022-05-11,5131.66,2351252
SPX,2022-05-12,5171.47,3043369
SPX,2022-05-13,5160.89,3161553
SPX,2022-05-16,5152.0,891669
SPX,2022-05-17,5151.12,1826532
SPX,2022-05-18,5115.58,2196834
SPX,2022-05-19,5121.54,505246
SPX,2022-05-20,5155.6,2552740
SPX,2022-05-23,5148.05,1147740
SPX,2022-05-24,5185.47,951520
SPX,2022-05-25,5189.36,772971
SPX,2022-05-26,5172.61,767201
SPX,2022-05-27,5200.05,1427700
SPX,2022-05-30,5201.16,2046995
SPX,2022-05-31,5166.75,716681
SPX,2022-06-01,5193.1,2598473
SPX,2022-06-02,5210.0,1178266
SPX,2022-06-03,5224.82,1336567
SPX,2022-06-06,5250.02,1120004
SPX,2022-06-07,5283.07,1518503
SPX,2022-06-08,5322.57,1086808
SPX,2022-06-09,5311.54,1338569
SPX,2022-06-10,5275.48,2920356
SPX,2022-06-13,5254.83,1689745
SPX,2022-06-14,5273.02,1746321
SPX,2022-06-15,5310.5,1290037
SPX,2022-06-16,5321.11,686319
SPX,2022-06-17,5298.89,2979574
SPX,2022-06-20,5327.48,2276888
SPX,2022-06-21,5342.82,2855928
SPX,2022-06-22,5369.33,1668228
SPX,2022-06-23,5349.87,2946971
SPX,2022-06-24,5373.03,643240
SPX,2022-06-27,5393.98,2683462
SPX,2022-06-28,5385.5,2553142
SPX,2022-06-29,5365.81,866935
SPX,2022-06-30,5352.21,2826700
SPX,2022-07-01,5381.13,2451853
SPX,2022-07-04,5365.01,3414959
SPX,2022-07-05,5330.62,1320051
SPX,2022-07-06,5319.25,2251944
SPX,2022-07-07,5349.9,1445670
SPX,2022-07-08,5352.13,556543
SPX,2022-07-11,5354.44,2025077
SPX,2022-07-12,5340.66,3445833
SPX,2022-07-13,5326.54,898907
SPX,2022-07-14,5316.79,1941072
SPX,2022-07-15,5327.36,2660345
SPX,2022-07-18,5299.82,1815968
SPX,2022-07-19,5321.42,2755228
SPX,2022-07-20,5334.71,1383358
SPX,2022-07-21,5363.91,2697023
SPX,2022-07-22,5384.06,2227854
SPX,2022-07-25,5350.31,502151
SPX,2022-07-26,5390.76,1536179
SPX,2022-07-27,5369.8,2024107
SPX,2022-07-28,5357.16,743689
SPX,2022-07-29,5324.92,593449
SPX,2022-08-01,5314.78,992135
SPX,2022-08-02,5331.61,2789231
SPX,2022-08-03,5319.16,568673
SPX,2022-08-04,5292.7,1600284
SPX,2022-08-05,5314.7,3290278
SPX,2022-08-08,5324.88,2644922
SPX,2022-08-09,5362.14,2377786
SPX,2022-08-10,5391.41,3100307
SPX,2022-08-11,5399.11,3393948
SPX,2022-08-12,5388.27,3485881
SPX,2022-08-15,5398.14,1638619
SPX,2022-08-16,5422.56,1817562
SPX,2022-08-17,5389.03,650273
SPX,2022-08-18,5399.11,2896595
SPX,2022-08-19,5361.15,2141471
SPX,2022-08-22,5344.44,1044563
SPX,2022-08-23,5330.73,757492
SPX,2022-08-24,5358.63,2141366
SPX,2022-08-25,5361.81,988162
SPX,2022-08-26,5365.74,1647171
SPX,2022-08-29,5393.15,1328277
SPX,2022-08-30,5371.45,1328163
SPX,2022-08-31,5387.88,3291410
SPX,2022-09-01,5356.56,2961008
SPX,2022-09-02,5325.53,1401802
SPX,2022-09-05,5288.66,3465987
SPX,2022-09-06,5293.84,1848544
SPX,2022-09-07,5297.69,1522490
SPX,2022-09-08,5270.75,1363054
SPX,2022-09-09,5309.81,2104329
SPX,2022-09-12,5325.02,3405927
SPX,2022-09-13,5301.23,889626
SPX,2022-09-14,5328.54,1506360
SPX,2022-09-15,5290.14,766362
SPX,2022-09-16,5317.33,2321671
SPX,2022-09-19,5333.7,3126422
SPX,2022-09-20,5332.76,3149700
SPX,2022-09-21,5315.43,3000074
SPX,2022-09-22,5336.6,734543
SPX,2022-09-23,5332.14,2058216
SPX,2022-09-26,5299.0,754688
SPX,2022-09-27,5283.44,1539320
SPX,2022-09-28,5298.5,1832217
SPX,2022-09-29,5295.53,3031812
SPX,2022-09-30,5277.4,1495174
SPX,2022-10-03,5309.57,1429799
SPX,2022-10-04,5288.9,2185300
SPX,2022-10-05,5310.13,3153494
SPX,2022-10-06,5344.42,2037998
SPX,2022-10-07,5368.51,650052
SPX,2022-10-10,5382.04,2593216
SPX,2022-10-11,5363.15,2715201
SPX,2022-10-12,5324.75,2693167
SPX,2022-10-13,5314.73,1753694
SPX,2022-10-14,5339.58,1235126
SPX,2022-10-17,5362.98,1641495
SPX,2022-10-18,5365.06,1984862
SPX,2022-10-19,5364.06,731035
SPX,2022-10-20,5367.25,552019
SPX,2022-10-21,5355.6,837098
SPX,2022-10-24,5353.0,3132787
SPX,2022-10-25,5354.67,2735853
SPX,2022-10-26,5375.94,3172083
SPX,2022-10-27,5377.64,2704446
SPX,2022-10-28,5406.08,741778
SPX,2022-10-31,5430.06,2375074
SPX,2022-11-01,5416.39,1567240
SPX,2022-11-02,5378.45,702704
SPX,2022-11-03,5420.63,2096555
SPX,2022-11-04,5419.79,2504309
SPX,2022-11-07,5385.03,2313458
SPX,2022-11-08,5353.3,1294769
SPX,2022-11-09,5376.54,921562
SPX,2022-11-10,5367.52,1175388
SPX,2022-11-11,5360.28,2840354
SPX,2022-11-14,5338.23,2542545
SPX,2022-11-15,5378.13,3043804
SPX,2022-11-16,5399.89,1488645
SPX,2022-11-17,5414.11,560615
SPX,2022-11-18,5455.17,2904621
SPX,2022-11-21,5423.88,2637568
SPX,2022-11-22,5442.2,1947948
SPX,2022-11-23,5453.37,1552301
SPX,2022-11-24,5453.05,2176453
SPX,2022-11-25,5470.97,1456405
SPX,2022-11-28,5493.5,3266296
SPX,2022-11-29,5496.05,558948
SPX,2022-11-30,5497.6,2153098
SPX,2022-12-01,5496.33,1762752
SPX,2022-12-02,5483.45,2875577
SPX,2022-12-05,5517.43,3343436
SPX,2022-12-06,5486.72,2948012
SPX,2022-12-07,5451.19,2708921
SPX,2022-12-08,5441.53,1329581
SPX,2022-12-09,5476.87,1585403
SPX,2022-12-12,5452.76,2805101
SPX,2022-12-13,5460.17,1266029
SPX,2022-12-14,5473.31,996476
SPX,2022-12-15,5466.22,1667586
SPX,2022-12-16,5447.37,866594
SPX,2022-12-19,5449.35,2930985
SPX,2022-12-20,5491.65,748840
SPX,2022-12-21,5532.21,1512895
SPX,2022-12-22,5525.85,1149001
SPX,2022-12-23,5564.2,1984654
SPX,2022-12-26,5557.14,2761817
SPX,2022-12-27,5556.18,754355
SPX,2022-12-28,5571.75,1443700
SPX,2022-12-29,5580.39,744278
SPX,2022-12-30,5545.97,2513396
SPX,2023-01-02,5573.5,3319402
SPX,2023-01-03,5564.67,1354795
SPX,2023-01-04,5574.3,1489771
SPX,2023-01-05,5571.14,1082515
SPX,2023-01-06,5579.72,726565
SPX,2023-01-09,5600.76,1051665
SPX,2023-01-10,5618.23,1356996
SPX,2023-01-11,5582.39,1113315
SPX,2023-01-12,5567.31,3077381
SPX,2023-01-13,5576.39,1070254
SPX,2023-01-16,5583.57,2008828
SPX,2023-01-17,5582.13,2199903
SPX,2023-01-18,5600.14,680943
SPX,2023-01-19,5595.23,786111
SPX,2023-01-20,5588.78,2567112
SPX,2023-01-23,5616.89,2263972
SPX,2023-01-24,5619.95,1563664
SPX,2023-01-25,5655.04,1053416
SPX,2023-01-26,5693.83,1986392
SPX,2023-01-27,5692.06,1780575
SPX,2023-01-30,5707.79,2459977
SPX,2023-01-31,5743.42,2096349
SPX,2023-02-01,5713.48,831538
SPX,2023-02-02,5720.94,1647391
SPX,2023-02-03,5765.18,2649268
SPX,2023-02-06,5738.79,555703
SPX,2023-02-07,5765.2,1049546
SPX,2023-02-08,5787.76,1820735
SPX,2023-02-09,5810.59,1606673
SPX,2023-02-10,5779.73,2302714
SPX,2023-02-13,5764.71,546397
SPX,2023-02-14,5762.57,2590407
SPX,2023-02-15,5755.94,2081855
SPX,2023-02-16,5751.04,1297133
SPX,2023-02-17,5710.78,2636403
SPX,2023-02-20,5729.05,2303406
SPX,2023-02-21,5766.1,2396291
SPX,2023-02-22,5783.64,1179304
SPX,2023-02-23,5807.15,1725970
SPX,2023-02-24,5827.43,2801015
SPX,2023-02-27,5827.16,702877
SPX,2023-02-28,5827.1,2960970
SPX,2023-03-01,5810.66,2256831
SPX,2023-03-02,5820.97,2160439
SPX,2023-03-03,5819.65,2819648
SPX,2023-03-06,5819.06,1394757
SPX,2023-03-07,5812.28,1523549
SPX,2023-03-08,5787.76,1402641
SPX,2023-03-09,5818.42,979875
SPX,2023-03-10,5779.55,987134
SPX,2023-03-13,5770.03,2980941
SPX,2023-03-14,5809.85,1234070
SPX,2023-03-15,5836.67,3081769
SPX,2023-03-16,5856.13,1627258
SPX,2023-03-17,5863.97,2835464
SPX,2023-03-20,5846.31,1855910
SPX,2023-03-21,5818.58,1315569
SPX,2023-03-22,5795.14,2134221
SPX,2023-03-23,5814.7,3463702
SPX,2023-03-24,5847.71,3316503
SPX,2023-03-27,5816.17,2253944
SPX,2023-03-28,5832.58,2246577
SPX,2023-03-29,5827.28,2803499
SPX,2023-03-30,5820.57,2400788
SPX,2023-03-31,5849.62,3115461
SPX,2023-04-03,5884.13,980667
SPX,2023-04-04,5870.54,1910972
SPX,2023-04-05,5860.27,1636881
SPX,2023-04-06,5849.69,845567
SPX,2023-04-07,5825.18,3227324
SPX,2023-04-10,5831.98,1149634
SPX,2023-04-11,5801.21,2935743
SPX,2023-04-12,5830.48,1912746
SPX,2023-04-13,5799.34,2412416
SPX,2023-04-14,5798.24,2089315
SPX,2023-04-17,5764.77,2499912
SPX,2023-04-18,5803.96,1404179
SPX,2023-04-19,5847.77,2752906
SPX,2023-04-20,5835.98,3482978
SPX,2023-04-21,5816.53,3271093
SPX,2023-04-24,5793.14,3041953
SPX,2023-04-25,5806.81,868878
SPX,2023-04-26,5843.45,3244491
SPX,2023-04-27,5830.76,2863527
SPX,2023-04-28,5855.61,2359198
SPX,2023-05-01,5861.61,3496908
SPX,2023-05-02,5861.51,1000209
SPX,2023-05-03,5902.67,2198387
SPX,2023-05-04,5947.61,2680617
SPX,2023-05-05,5944.88,2559310
SPX,2023-05-08,5985.24,2103645
SPX,2023-05-09,5973.54,2085063
SPX,2023-05-10,5957.53,1657151
SPX,2023-05-11,5951.96,3122182
SPX,2023-05-12,5997.7,2655569
SPX,2023-05-15,5979.71,3251060
SPX,2023-05-16,5963.06,1488687
SPX,2023-05-17,5995.04,2589276
SPX,2023-05-18,5992.64,3416943
SPX,2023-05-19,6012.17,607519
SPX,2023-05-22,6013.38,2863204
SPX,2023-05-23,6019.59,1595889
SPX,2023-05-24,6018.06,2894520
SPX,2023-05-25,5992.91,1634888
SPX,2023-05-26,5997.74,3188047
SPX,2023-05-29,6024.09,2499605
SPX,2023-05-30,5989.77,1508092
SPX,2023-05-31,5978.84,3237047
SPX,2023-06-01,5987.47,2517693
SPX,2023-06-02,6015.9,926780
SPX,2023-06-05,5986.8,1671664
SPX,2023-06-06,5939.85,2601599
SPX,2023-06-07,5951.26,577384
SPX,2023-06-08,5969.1,1147651
SPX,2023-06-09,5939.4,633603
SPX,2023-06-12,5952.25,1213666
SPX,2023-06-13,5919.23,3095634
SPX,2023-06-14,5917.36,1073325
SPX,2023-06-15,5917.89,3172483
SPX,2023-06-16,5924.15,1880871
SPX,2023-06-19,5962.47,1281489
SPX,2023-06-20,5964.78,1489884
SPX,2023-06-21,5959.38,2992673
SPX,2023-06-22,5948.47,3125811
SPX,2023-06-23,5963.82,2627898
SPX,2023-06-26,5973.62,1455840
SPX,2023-06-27,5991.9,1155835
SPX,2023-06-28,6025.61,1249763
SPX,2023-06-29,6029.83,1044179
SPX,2023-06-30,6003.84,2053509
SPX,2023-07-03,6019.83,1085329
SPX,2023-07-04,5982.96,1489919
SPX,2023-07-05,6009.04,1941687
SPX,2023-07-06,6009.68,992186
SPX,2023-07-07,5986.72,2560233
SPX,2023-07-10,5999.9,1388603
SPX,2023-07-11,5968.89,3441543
SPX,2023-07-12,5941.0,2029957
SPX,2023-07-13,5895.34,3402622
SPX,2023-07-14,5855.33,2252329
SPX,2023-07-17,5840.96,1199354
SPX,2023-07-18,5810.78,3462625
SPX,2023-07-19,5846.84,969237
SPX,2023-07-20,5815.95,1976965
SPX,2023-07-21,5784.54,2268809
SPX,2023-07-24,5768.27,2063820
SPX,2023-07-25,5738.36,2178293
SPX,2023-07-26,5764.51,2631077
SPX,2023-07-27,5726.1,2837867
SPX,2023-07-28,5739.62,2751130
SPX,2023-07-31,5772.56,1124479
SPX,2023-08-01,5783.19,2219989
SPX,2023-08-02,5763.59,727864
SPX,2023-08-03,5799.34,2385256
SPX,2023-08-04,5812.64,1440047
SPX,2023-08-07,5817.31,2326664
SPX,2023-08-08,5800.25,3483769
SPX,2023-08-09,5801.88,719996
SPX,2023-08-10,5779.67,980389
SPX,2023-08-11,5778.97,2710209
SPX,2023-08-14,5774.1,764640
SPX,2023-08-15,5752.15,667955
SPX,2023-08-16,5779.85,3294186
SPX,2023-08-17,5817.17,735543
SPX,2023-08-18,5825.18,704046
SPX,2023-08-21,5845.98,1193181
SPX,2023-08-22,5808.87,2457519
SPX,2023-08-23,5809.88,1653935
SPX,2023-08-24,5815.23,619370
SPX,2023-08-25,5856.38,2947598
SPX,2023-08-28,5850.45,2637025
SPX,2023-08-29,5888.73,2723922
SPX,2023-08-30,5842.88,3268719
SPX,2023-08-31,5827.71,3442071
SPX,2023-09-01,5797.46,861073
SPX,2023-09-04,5765.5,682995
SPX,2023-09-05,5787.5,1357069
SPX,2023-09-06,5820.48,503984
SPX,2023-09-07,5824.12,1479786
SPX,2023-09-08,5825.11,794835
SPX,2023-09-11,5839.99,2071059
SPX,2023-09-12,5799.7,1071715
SPX,2023-09-13,5803.46,1946479
SPX,2023-09-14,5785.65,2212219
SPX,2023-09-15,5807.78,736606
SPX,2023-09-18,5774.68,3398266
SPX,2023-09-19,5740.57,2651281
SPX,2023-09-20,5719.06,2640908
SPX,2023-09-21,5733.13,730346
SPX,2023-09-22,5726.8,1637127
SPX,2023-09-25,5734.64,2639111
SPX,2023-09-26,5774.35,2210403
SPX,2023-09-27,5779.55,2329657
SPX,2023-09-28,5747.64,1955194
SPX,2023-09-29,5760.1,1527276
SPX,2023-10-02,5732.74,3053046
SPX,2023-10-03,5692.34,2917155
SPX,2023-10-04,5706.89,3375907
SPX,2023-10-05,5689.63,2288270
SPX,2023-10-06,5673.69,944657
SPX,2023-10-09,5710.84,1604582
SPX,2023-10-10,5707.09,1146199
SPX,2023-10-11,5680.03,3050186
SPX,2023-10-12,5640.98,3356987
SPX,2023-10-13,5612.7,2739742
SPX,2023-10-16,5621.63,1799191
SPX,2023-10-17,5611.75,2798918
SPX,2023-10-18,5601.25,2122294
SPX,2023-10-19,5583.07,1811639
SPX,2023-10-20,5561.84,1004724
SPX,2023-10-23,5519.72,2987708
SPX,2023-10-24,5520.72,836009
SPX,2023-10-25,5541.62,1482907
SPX,2023-10-26,5533.74,3486318
SPX,2023-10-27,5513.93,1879385
SPX,2023-10-30,5534.62,593583
SPX,2023-10-31,5521.51,995523
SPX,2023-11-01,5540.51,3352330
SPX,2023-11-02,5522.49,1971729
SPX,2023-11-03,5539.98,1476914
SPX,2023-11-06,5503.06,1009900
SPX,2023-11-07,5464.26,2306356
SPX,2023-11-08,5482.93,3293201
SPX,2023-11-09,5500.13,2864561
SPX,2023-11-10,5472.16,2654212
SPX,2023-11-13,5472.18,2576690
SPX,2023-11-14,5437.7,2883959
SPX,2023-11-15,5433.01,896255
SPX,2023-11-16,5450.7,3269835
SPX,2023-11-17,5444.45,2766571
SPX,2023-11-20,5409.1,1181036
SPX,2023-11-21,5390.31,3474701
SPX,2023-11-22,5358.72,2546588
SPX,2023-11-23,5330.63,2642660
SPX,2023-11-24,5316.81,871365
SPX,2023-11-27,5284.98,956759
SPX,2023-11-28,5318.55,2582671
SPX,2023-11-29,5319.75,2044885
SPX,2023-11-30,5351.64,1295952
SPX,2023-12-01,5341.96,3266009
SPX,2023-12-04,5366.28,1079745
SPX,2023-12-05,5384.68,3008429
SPX,2023-12-06,5348.98,1809390
SPX,2023-12-07,5365.5,2920794
SPX,2023-12-08,5379.81,1924865
SPX,2023-12-11,5365.61,2129270
SPX,2023-12-12,5367.23,837418
SPX,2023-12-13,5365.13,637302
SPX,2023-12-14,5373.66,814532
SPX,2023-12-15,5344.79,2933737
SPX,2023-12-18,5375.49,604326
SPX,2023-12-19,5363.83,766195
SPX,2023-12-20,5343.13,2298007
SPX,2023-12-21,5370.59,1879272
SPX,2023-12-22,5358.83,2469671
SPX,2023-12-25,5384.89,892720
SPX,2023-12-26,5395.38,3418641
SPX,2023-12-27,5378.14,994905
SPX,2023-12-28,5358.51,2571728
SPX,2023-12-29,5326.72,784659
SPX,2024-01-01,5333.42,887788
SPX,2024-01-02,5361.7,1022509
SPX,2024-01-03,5363.3,1595105
SPX,2024-01-04,5340.85,2945220
SPX,2024-01-05,5299.89,2507287
SPX,2024-01-08,5320.81,3218941
SPX,2024-01-09,5292.28,1142703
SPX,2024-01-10,5319.65,1945878
SPX,2024-01-11,5352.34,2938234
SPX,2024-01-12,5329.6,1528198
SPX,2024-01-15,5291.22,1067253
SPX,2024-01-16,5320.87,1848657
SPX,2024-01-17,5319.49,2212100
SPX,2024-01-18,5285.35,655273
SPX,2024-01-19,5263.0,2001497
SPX,2024-01-22,5248.85,1989415
SPX,2024-01-23,5242.6,3019069
SPX,2024-01-24,5276.59,980655
SPX,2024-01-25,5286.17,3493523
SPX,2024-01-26,5276.34,2213859
SPX,2024-01-29,5303.43,2421065
SPX,2024-01-30,5332.21,670913
SPX,2024-01-31,5310.53,1723166
SPX,2024-02-01,5318.83,1160380
SPX,2024-02-02,5353.84,2243790
SPX,2024-02-05,5340.24,2556746
SPX,2024-02-06,5361.35,1220757
SPX,2024-02-07,5327.4,2571237
SPX,2024-02-08,5321.54,3047134
SPX,2024-02-09,5299.21,1721409
SPX,2024-02-12,5292.66,3358490
SPX,2024-02-13,5311.5,3048544
SPX,2024-02-14,5277.95,2184893
SPX,2024-02-15,5283.82,1469469
SPX,2024-02-16,5292.81,2654473
SPX,2024-02-19,5270.99,3271625
SPX,2024-02-20,5231.75,2432022
SPX,2024-02-21,5240.93,2213230
SPX,2024-02-22,5223.95,942010
SPX,2024-02-23,5234.86,2743791
SPX,2024-02-26,5259.76,1800384
SPX,2024-02-27,5267.98,1349626
SPX,2024-02-28,5256.57,2381135
SPX,2024-02-29,5280.37,2075221
SPX,2024-03-01,5305.85,1484697
SPX,2024-03-04,5317.43,672249
SPX,2024-03-05,5278.61,2966699
SPX,2024-03-06,5311.95,964829
SPX,2024-03-07,5271.09,1948119
SPX,2024-03-08,5290.3,1724569
SPX,2024-03-11,5293.39,2927931
SPX,2024-03-12,5326.88,1261742
SPX,2024-03-13,5324.04,1774690
SPX,2024-03-14,5295.71,1739499
SPX,2024-03-15,5330.54,2772812
SPX,2024-03-18,5315.67,3328390
SPX,2024-03-19,5335.28,3208964
SPX,2024-03-20,5371.61,2043248
SPX,2024-03-21,5383.5,1886142
SPX,2024-03-22,5396.77,1431760
SPX,2024-03-25,5384.62,2886689
SPX,2024-03-26,5371.44,3079402
SPX,2024-03-27,5399.36,1903026
SPX,2024-03-28,5419.58,1350063
SPX,2024-03-29,5423.07,1671754
SPX,2024-04-01,5426.88,3147034
SPX,2024-04-02,5402.56,2448291
SPX,2024-04-03,5391.65,2030243
SPX,2024-04-04,5350.22,2201182
SPX,2024-04-05,5312.78,2159989
SPX,2024-04-08,5278.8,1402185
SPX,2024-04-09,5269.34,1866174
SPX,2024-04-10,5249.62,1048514
SPX,2024-04-11,5242.24,1320472
SPX,2024-04-12,5254.79,2241262
SPX,2024-04-15,5275.21,3456150
SPX,2024-04-16,5262.73,560632
SPX,2024-04-17,5286.01,2039250
SPX,2024-04-18,5299.37,2632933
SPX,2024-04-19,5272.25,3346525
SPX,2024-04-22,5241.85,1621735
SPX,2024-04-23,5222.65,1719358
SPX,2024-04-24,5257.91,2967468
SPX,2024-04-25,5234.03,1953858
SPX,2024-04-26,5258.46,1523408
SPX,2024-04-29,5294.78,961848
SPX,2024-04-30,5313.96,3449492
SPX,2024-05-01,5316.39,1843079
SPX,2024-05-02,5347.58,2987732
SPX,2024-05-03,5311.18,2866282
SPX,2024-05-06,5314.23,891143
SPX,2024-05-07,5297.51,2035448
SPX,2024-05-08,5310.55,2701209
SPX,2024-05-09,5297.33,1783588
